Time [s],Packet ID,MOSI,MISO
2.491627125,828,'129' (0x81),'15' (0x0F)
2.491633625,828,'4' (0x04),'12' (0x0C)
2.491677125,829,'1' (0x01),'15' (0x0F)
2.491683375,829,'0' (0x00),'12' (0x0C)
2.4917205,830,'129' (0x81),'15' (0x0F)
2.491727,830,'0' (0x00),'12' (0x0C)
2.492411125,831,= (0x3D),'15' (0x0F)
2.49241725,831,'0' (0x00),'18' (0x12)
2.492454375,832,'189' (0xBD),'15' (0x0F)
2.49246075,832,'22' (0x16),'18' (0x12)
2.4925125,833,( (0x28),'15' (0x0F)
2.492518625,833,'0' (0x00),'0' (0x00)
2.492556,834,'165' (0xA5),'15' (0x0F)
2.492562375,834,@ (0x40),'0' (0x00)
2.4926015,835,'1' (0x01),'15' (0x0F)
2.49260775,835,'0' (0x00),'0' (0x00)
2.492644875,836,'129' (0x81),'15' (0x0F)
2.492651375,836,'16' (0x10),'0' (0x00)
2.4926875,837,' (0x27),'15' (0x0F)
2.49269375,837,'0' (0x00),'0' (0x00)
2.492731125,838,' (0x27),'15' (0x0F)
2.492737375,838,'0' (0x00),'16' (0x10)
2.492774875,839,' (0x27),'15' (0x0F)
2.492781,839,'0' (0x00),'16' (0x10)
2.4928185,840,' (0x27),'15' (0x0F)
2.492824625,840,'0' (0x00),'144' (0x90)
2.49286575,841,$ (0x24),'15' (0x0F)
2.492871875,841,'0' (0x00),'255' (0xFF)
2.492912375,842,'1' (0x01),'15' (0x0F)
2.492918625,842,'0' (0x00),'16' (0x10)
2.49295575,843,'129' (0x81),'15' (0x0F)
2.49296225,843,'4' (0x04),'16' (0x10)
2.493011875,844,' (0x27),'15' (0x0F)
2.493018,844,'0' (0x00),'128' (0x80)
2.49305525,845,'165' (0xA5),'15' (0x0F)
2.493061625,845,'0' (0x00),@ (0x40)
2.4930955,846,'128' (0x80),'15' (0x0F)
2.493101875,846,'15' (0x0F),'15' (0x0F)
2.493108125,846,'1' (0x01),'15' (0x0F)
2.493114375,846,7 (0x37),'15' (0x0F)
2.493120625,846,'0' (0x00),'15' (0x0F)
2.493128125,846,L (0x4C),'15' (0x0F)
2.493135375,846,O (0x4F),'15' (0x0F)
2.49314275,846,: (0x3A),'15' (0x0F)
2.49315,846,4 (0x34),'15' (0x0F)
2.493157375,846,0 (0x30),'15' (0x0F)
2.493164625,846,m (0x6D),'15' (0x0F)
2.493172,846,' ' (0x20),'15' (0x0F)
2.49317925,846,B (0x42),'15' (0x0F)
2.493186625,846,A (0x41),'15' (0x0F)
2.493193875,846,T (0x54),'15' (0x0F)
2.49320125,846,: (0x3A),'15' (0x0F)
2.4932085,846,v (0x76),'15' (0x0F)
2.493246625,847,'1' (0x01),'15' (0x0F)
2.493252875,847,'0' (0x00),'4' (0x04)
2.49329,848,'129' (0x81),'15' (0x0F)
2.4932965,848,'12' (0x0C),'4' (0x04)
2.49334825,849,'1' (0x01),'15' (0x0F)
2.4933545,849,'0' (0x00),'12' (0x0C)
2.493391625,850,'129' (0x81),'15' (0x0F)
2.493398125,850,'4' (0x04),'12' (0x0C)
2.493441625,851,'1' (0x01),'15' (0x0F)
2.493447875,851,'0' (0x00),'12' (0x0C)
2.493485,852,'129' (0x81),'15' (0x0F)
2.4934915,852,'0' (0x00),'12' (0x0C)
2.494176625,853,= (0x3D),'15' (0x0F)
2.494182875,853,'0' (0x00),'18' (0x12)
2.494219875,854,'189' (0xBD),'15' (0x0F)
2.494226375,854,'22' (0x16),'18' (0x12)
2.494278125,855,( (0x28),'15' (0x0F)
2.49428425,855,'0' (0x00),'0' (0x00)
2.494321625,856,'165' (0xA5),'15' (0x0F)
2.494328,856,@ (0x40),'0' (0x00)
2.494367125,857,'1' (0x01),'15' (0x0F)
2.494373375,857,'0' (0x00),'0' (0x00)
2.4944105,858,'129' (0x81),'15' (0x0F)
2.494417,858,'16' (0x10),'0' (0x00)
2.494453125,859,' (0x27),'15' (0x0F)
2.494459375,859,'0' (0x00),'0' (0x00)
2.49449675,860,' (0x27),'15' (0x0F)
2.494503,860,'0' (0x00),'16' (0x10)
2.494540375,861,' (0x27),'15' (0x0F)
2.494546625,861,'0' (0x00),'16' (0x10)
2.494584,862,' (0x27),'15' (0x0F)
2.49459025,862,'0' (0x00),'144' (0x90)
2.494631375,863,$ (0x24),'15' (0x0F)
2.4946375,863,'0' (0x00),'255' (0xFF)
2.494678,864,'1' (0x01),'15' (0x0F)
2.49468425,864,'0' (0x00),'16' (0x10)
2.494721375,865,'129' (0x81),'15' (0x0F)
2.494727875,865,'4' (0x04),'16' (0x10)
2.494777375,866,' (0x27),'15' (0x0F)
2.494783625,866,'0' (0x00),'128' (0x80)
2.49482075,867,'165' (0xA5),'15' (0x0F)
2.49482725,867,'0' (0x00),@ (0x40)
2.494861125,868,'128' (0x80),'15' (0x0F)
2.4948675,868,'15' (0x0F),'15' (0x0F)
2.49487375,868,'1' (0x01),'15' (0x0F)
2.49488,868,7 (0x37),'15' (0x0F)
2.49488625,868,'0' (0x00),'15' (0x0F)
2.494893625,868,L (0x4C),'15' (0x0F)
2.494901,868,O (0x4F),'15' (0x0F)
2.494908375,868,: (0x3A),'15' (0x0F)
2.494915625,868,4 (0x34),'15' (0x0F)
2.494923,868,1 (0x31),'15' (0x0F)
2.49493025,868,m (0x6D),'15' (0x0F)
2.494937625,868,' ' (0x20),'15' (0x0F)
2.494944875,868,B (0x42),'15' (0x0F)
2.49495225,868,A (0x41),'15' (0x0F)
2.4949595,868,T (0x54),'15' (0x0F)
2.494966875,868,: (0x3A),'15' (0x0F)
2.494974125,868,v (0x76),'15' (0x0F)
2.49501225,869,'1' (0x01),'15' (0x0F)
2.4950185,869,'0' (0x00),'4' (0x04)
2.495055625,870,'129' (0x81),'15' (0x0F)
2.495062125,870,'12' (0x0C),'4' (0x04)
2.495113875,871,'1' (0x01),'15' (0x0F)
2.495120125,871,'0' (0x00),'12' (0x0C)
2.49515725,872,'129' (0x81),'15' (0x0F)
2.49516375,872,'4' (0x04),'12' (0x0C)
2.49520725,873,'1' (0x01),'15' (0x0F)
2.4952135,873,'0' (0x00),'12' (0x0C)
2.49525075,874,'129' (0x81),'15' (0x0F)
2.495257125,874,'0' (0x00),'12' (0x0C)
2.4959295,875,= (0x3D),'15' (0x0F)
2.49593575,875,'0' (0x00),'18' (0x12)
2.49597275,876,'189' (0xBD),'15' (0x0F)
2.49597925,876,'22' (0x16),'18' (0x12)
2.496030875,877,( (0x28),'15' (0x0F)
2.496037125,877,'0' (0x00),'0' (0x00)
2.496074375,878,'165' (0xA5),'15' (0x0F)
2.496080875,878,@ (0x40),'0' (0x00)
2.49612,879,'1' (0x01),'15' (0x0F)
2.49612625,879,'0' (0x00),'0' (0x00)
2.49617525,880,'129' (0x81),'15' (0x0F)
2.49618175,880,'16' (0x10),'0' (0x00)
2.496217875,881,' (0x27),'15' (0x0F)
2.496224125,881,'0' (0x00),'0' (0x00)
2.4962615,882,' (0x27),'15' (0x0F)
2.49626775,882,'0' (0x00),'16' (0x10)
2.496305125,883,' (0x27),'15' (0x0F)
2.496311375,883,'0' (0x00),'16' (0x10)
2.49634875,884,' (0x27),'15' (0x0F)
2.496355,884,'0' (0x00),'144' (0x90)
2.496396125,885,$ (0x24),'15' (0x0F)
2.49640225,885,'0' (0x00),'255' (0xFF)
2.49644275,886,'1' (0x01),'15' (0x0F)
2.496449,886,'0' (0x00),'16' (0x10)
2.496486125,887,'129' (0x81),'15' (0x0F)
2.496492625,887,'4' (0x04),'16' (0x10)
2.496542125,888,' (0x27),'15' (0x0F)
2.496548375,888,'0' (0x00),'128' (0x80)
2.4965855,889,'165' (0xA5),'15' (0x0F)
2.496592,889,'0' (0x00),@ (0x40)
2.496625875,890,'128' (0x80),'15' (0x0F)
2.496632125,890,'15' (0x0F),'15' (0x0F)
2.496638375,890,'1' (0x01),'15' (0x0F)
2.49664475,890,7 (0x37),'15' (0x0F)
2.496650875,890,'0' (0x00),'15' (0x0F)
2.496658375,890,L (0x4C),'15' (0x0F)
2.496665625,890,O (0x4F),'15' (0x0F)
2.496673,890,: (0x3A),'15' (0x0F)
2.49668025,890,4 (0x34),'15' (0x0F)
2.496687625,890,2 (0x32),'15' (0x0F)
2.496694875,890,m (0x6D),'15' (0x0F)
2.49670225,890,' ' (0x20),'15' (0x0F)
2.4967095,890,B (0x42),'15' (0x0F)
2.496716875,890,A (0x41),'15' (0x0F)
2.496724125,890,T (0x54),'15' (0x0F)
2.4967315,890,: (0x3A),'15' (0x0F)
2.49673875,890,v (0x76),'15' (0x0F)
2.496776875,891,'1' (0x01),'15' (0x0F)
2.496783125,891,'0' (0x00),'4' (0x04)
2.49682025,892,'129' (0x81),'15' (0x0F)
2.49682675,892,'12' (0x0C),'4' (0x04)
2.4968785,893,'1' (0x01),'15' (0x0F)
2.49688475,893,'0' (0x00),'12' (0x0C)
2.496921875,894,'129' (0x81),'15' (0x0F)
2.496928375,894,'4' (0x04),'12' (0x0C)
2.496971875,895,'1' (0x01),'15' (0x0F)
2.496978,895,'0' (0x00),'12' (0x0C)
2.49701525,896,'129' (0x81),'15' (0x0F)
2.497021625,896,'0' (0x00),'12' (0x0C)
2.49769525,897,= (0x3D),'15' (0x0F)
2.4977015,897,'0' (0x00),'18' (0x12)
2.497738625,898,'189' (0xBD),'15' (0x0F)
2.497745,898,'22' (0x16),'18' (0x12)
2.49779675,899,( (0x28),'15' (0x0F)
2.497802875,899,'0' (0x00),'0' (0x00)
2.49784025,900,'165' (0xA5),'15' (0x0F)
2.49784675,900,@ (0x40),'0' (0x00)
2.497885875,901,'1' (0x01),'15' (0x0F)
2.497892,901,'0' (0x00),'0' (0x00)
2.49792925,902,'129' (0x81),'15' (0x0F)
2.497935625,902,'16' (0x10),'0' (0x00)
2.497971875,903,' (0x27),'15' (0x0F)
2.497978125,903,'0' (0x00),'0' (0x00)
2.4980155,904,' (0x27),'15' (0x0F)
2.49802175,904,'0' (0x00),'16' (0x10)
2.498059125,905,' (0x27),'15' (0x0F)
2.498065375,905,'0' (0x00),'16' (0x10)
2.49810275,906,' (0x27),'15' (0x0F)
2.498109,906,'0' (0x00),'144' (0x90)
2.498162125,907,$ (0x24),'15' (0x0F)
2.49816825,907,'0' (0x00),'255' (0xFF)
2.49820875,908,'1' (0x01),'15' (0x0F)
2.498215,908,'0' (0x00),'16' (0x10)
2.498252125,909,'129' (0x81),'15' (0x0F)
2.498258625,909,'4' (0x04),'16' (0x10)
2.498308125,910,' (0x27),'15' (0x0F)
2.498314375,910,'0' (0x00),'128' (0x80)
2.4983515,911,'165' (0xA5),'15' (0x0F)
2.498358,911,'0' (0x00),@ (0x40)
2.498391875,912,'128' (0x80),'15' (0x0F)
2.49839825,912,'15' (0x0F),'15' (0x0F)
2.4984045,912,'1' (0x01),'15' (0x0F)
2.49841075,912,7 (0x37),'15' (0x0F)
2.498417,912,'0' (0x00),'15' (0x0F)
2.4984245,912,L (0x4C),'15' (0x0F)
2.49843175,912,O (0x4F),'15' (0x0F)
2.498439125,912,: (0x3A),'15' (0x0F)
2.498446375,912,4 (0x34),'15' (0x0F)
2.49845375,912,3 (0x33),'15' (0x0F)
2.498461,912,m (0x6D),'15' (0x0F)
2.498468375,912,' ' (0x20),'15' (0x0F)
2.498475625,912,B (0x42),'15' (0x0F)
2.498483,912,A (0x41),'15' (0x0F)
2.49849025,912,T (0x54),'15' (0x0F)
2.498497625,912,: (0x3A),'15' (0x0F)
2.498504875,912,v (0x76),'15' (0x0F)
2.498543,913,'1' (0x01),'15' (0x0F)
2.49854925,913,'0' (0x00),'4' (0x04)
2.498586375,914,'129' (0x81),'15' (0x0F)
2.498592875,914,'12' (0x0C),'4' (0x04)
2.498644625,915,'1' (0x01),'15' (0x0F)
2.498650875,915,'0' (0x00),'12' (0x0C)
2.498688,916,'129' (0x81),'15' (0x0F)
2.4986945,916,'4' (0x04),'12' (0x0C)
2.498738,917,'1' (0x01),'15' (0x0F)
2.49874425,917,'0' (0x00),'12' (0x0C)
2.498781375,918,'129' (0x81),'15' (0x0F)
2.498787875,918,'0' (0x00),'12' (0x0C)
2.499461,919,= (0x3D),'15' (0x0F)
2.49946725,919,'0' (0x00),'18' (0x12)
2.49950425,920,'189' (0xBD),'15' (0x0F)
2.49951075,920,'22' (0x16),'18' (0x12)
2.499562375,921,( (0x28),'15' (0x0F)
2.499568625,921,'0' (0x00),'0' (0x00)
2.499605875,922,'165' (0xA5),'15' (0x0F)
2.499612375,922,@ (0x40),'0' (0x00)
2.4996515,923,'1' (0x01),'15' (0x0F)
2.499657625,923,'0' (0x00),'0' (0x00)
2.499694875,924,'129' (0x81),'15' (0x0F)
2.49970125,924,'16' (0x10),'0' (0x00)
2.4997375,925,' (0x27),'15' (0x0F)
2.49974375,925,'0' (0x00),'0' (0x00)
2.499781125,926,' (0x27),'15' (0x0F)
2.499787375,926,'0' (0x00),'16' (0x10)
2.49982475,927,' (0x27),'15' (0x0F)
2.499831,927,'0' (0x00),'16' (0x10)
2.499868375,928,' (0x27),'15' (0x0F)
2.499874625,928,'0' (0x00),'144' (0x90)
2.499915625,929,$ (0x24),'15' (0x0F)
2.499921875,929,'0' (0x00),'255' (0xFF)
2.49996225,930,'1' (0x01),'15' (0x0F)
2.4999685,930,'0' (0x00),'16' (0x10)
2.500005625,931,'129' (0x81),'15' (0x0F)
2.500012125,931,'4' (0x04),'16' (0x10)
2.50006175,932,' (0x27),'15' (0x0F)
2.500068,932,'0' (0x00),'128' (0x80)
2.500105125,933,'165' (0xA5),'15' (0x0F)
2.500111625,933,'0' (0x00),@ (0x40)
2.500157375,934,'128' (0x80),'15' (0x0F)
2.50016375,934,'15' (0x0F),'15' (0x0F)
2.50017,934,'1' (0x01),'15' (0x0F)
2.50017625,934,7 (0x37),'15' (0x0F)
2.5001825,934,'0' (0x00),'15' (0x0F)
2.500189875,934,L (0x4C),'15' (0x0F)
2.50019725,934,O (0x4F),'15' (0x0F)
2.5002045,934,: (0x3A),'15' (0x0F)
2.500211875,934,4 (0x34),'15' (0x0F)
2.500219125,934,5 (0x35),'15' (0x0F)
2.5002265,934,m (0x6D),'15' (0x0F)
2.50023375,934,' ' (0x20),'15' (0x0F)
2.500241125,934,B (0x42),'15' (0x0F)
2.500248375,934,A (0x41),'15' (0x0F)
2.50025575,934,T (0x54),'15' (0x0F)
2.500263,934,: (0x3A),'15' (0x0F)
2.500270375,934,v (0x76),'15' (0x0F)
2.5003085,935,'1' (0x01),'15' (0x0F)
2.50031475,935,'0' (0x00),'4' (0x04)
2.500351875,936,'129' (0x81),'15' (0x0F)
2.500358375,936,'12' (0x0C),'4' (0x04)
2.500410125,937,'1' (0x01),'15' (0x0F)
2.500416375,937,'0' (0x00),'12' (0x0C)
2.5004535,938,'129' (0x81),'15' (0x0F)
2.50046,938,'4' (0x04),'12' (0x0C)
2.5005035,939,'1' (0x01),'15' (0x0F)
2.500509625,939,'0' (0x00),'12' (0x0C)
2.500546875,940,'129' (0x81),'15' (0x0F)
2.50055325,940,'0' (0x00),'12' (0x0C)
2.50122725,941,= (0x3D),'15' (0x0F)
2.5012335,941,'0' (0x00),'18' (0x12)
2.5012705,942,'189' (0xBD),'15' (0x0F)
2.501277,942,'22' (0x16),'18' (0x12)
2.501328625,943,( (0x28),'15' (0x0F)
2.501334875,943,'0' (0x00),'0' (0x00)
2.501372125,944,'165' (0xA5),'15' (0x0F)
2.5013785,944,@ (0x40),'0' (0x00)
2.501417625,945,'1' (0x01),'15' (0x0F)
2.501423875,945,'0' (0x00),'0' (0x00)
2.501461,946,'129' (0x81),'15' (0x0F)
2.5014675,946,'16' (0x10),'0' (0x00)
2.501503625,947,' (0x27),'15' (0x0F)
2.501509875,947,'0' (0x00),'0' (0x00)
2.50154725,948,' (0x27),'15' (0x0F)
2.5015535,948,'0' (0x00),'16' (0x10)
2.501590875,949,' (0x27),'15' (0x0F)
2.501597125,949,'0' (0x00),'16' (0x10)
2.5016345,950,' (0x27),'15' (0x0F)
2.50164075,950,'0' (0x00),'144' (0x90)
2.50168175,951,$ (0x24),'15' (0x0F)
2.501688,951,'0' (0x00),'255' (0xFF)
2.5017285,952,'1' (0x01),'15' (0x0F)
2.50173475,952,'0' (0x00),'16' (0x10)
2.501771875,953,'129' (0x81),'15' (0x0F)
2.501778375,953,'4' (0x04),'16' (0x10)
2.501827875,954,' (0x27),'15' (0x0F)
2.501834125,954,'0' (0x00),'128' (0x80)
2.50187125,955,'165' (0xA5),'15' (0x0F)
2.50187775,955,'0' (0x00),@ (0x40)
2.501911625,956,'128' (0x80),'15' (0x0F)
2.501917875,956,'15' (0x0F),'15' (0x0F)
2.501924125,956,'1' (0x01),'15' (0x0F)
2.5019305,956,7 (0x37),'15' (0x0F)
2.50193675,956,'0' (0x00),'15' (0x0F)
2.501944125,956,L (0x4C),'15' (0x0F)
2.501951375,956,O (0x4F),'15' (0x0F)
2.50195875,956,: (0x3A),'15' (0x0F)
2.501966,956,4 (0x34),'15' (0x0F)
2.501973375,956,6 (0x36),'15' (0x0F)
2.501980625,956,m (0x6D),'15' (0x0F)
2.501988,956,' ' (0x20),'15' (0x0F)
2.50199525,956,B (0x42),'15' (0x0F)
2.502002625,956,A (0x41),'15' (0x0F)
2.502009875,956,T (0x54),'15' (0x0F)
2.50201725,956,: (0x3A),'15' (0x0F)
2.5020245,956,v (0x76),'15' (0x0F)
2.502062625,957,'1' (0x01),'15' (0x0F)
2.502068875,957,'0' (0x00),'4' (0x04)
2.502106,958,'129' (0x81),'15' (0x0F)
2.5021125,958,'12' (0x0C),'4' (0x04)
2.50217625,959,'1' (0x01),'15' (0x0F)
2.502182375,959,'0' (0x00),'12' (0x0C)
2.502219625,960,'129' (0x81),'15' (0x0F)
2.502226,960,'4' (0x04),'12' (0x0C)
2.502269625,961,'1' (0x01),'15' (0x0F)
2.50227575,961,'0' (0x00),'12' (0x0C)
2.502313,962,'129' (0x81),'15' (0x0F)
2.502319375,962,'0' (0x00),'12' (0x0C)
2.502993,963,= (0x3D),'15' (0x0F)
2.502999125,963,'0' (0x00),'18' (0x12)
2.50303625,964,'189' (0xBD),'15' (0x0F)
2.503042625,964,'22' (0x16),'18' (0x12)
2.50309425,965,( (0x28),'15' (0x0F)
2.5031005,965,'0' (0x00),'0' (0x00)
2.50313775,966,'165' (0xA5),'15' (0x0F)
2.50314425,966,@ (0x40),'0' (0x00)
2.503183375,967,'1' (0x01),'15' (0x0F)
2.503189625,967,'0' (0x00),'0' (0x00)
2.50322675,968,'129' (0x81),'15' (0x0F)
2.50323325,968,'16' (0x10),'0' (0x00)
2.503269375,969,' (0x27),'15' (0x0F)
2.503275625,969,'0' (0x00),'0' (0x00)
2.503313,970,' (0x27),'15' (0x0F)
2.50331925,970,'0' (0x00),'16' (0x10)
2.503356625,971,' (0x27),'15' (0x0F)
2.503362875,971,'0' (0x00),'16' (0x10)
2.50340025,972,' (0x27),'15' (0x0F)
2.5034065,972,'0' (0x00),'144' (0x90)
2.5034475,973,$ (0x24),'15' (0x0F)
2.50345375,973,'0' (0x00),'255' (0xFF)
2.50349425,974,'1' (0x01),'15' (0x0F)
2.503500375,974,'0' (0x00),'16' (0x10)
2.503537625,975,'129' (0x81),'15' (0x0F)
2.503544,975,'4' (0x04),'16' (0x10)
2.503593625,976,' (0x27),'15' (0x0F)
2.503599875,976,'0' (0x00),'128' (0x80)
2.503637,977,'165' (0xA5),'15' (0x0F)
2.503643375,977,'0' (0x00),@ (0x40)
2.50367725,978,'128' (0x80),'15' (0x0F)
2.503683625,978,'15' (0x0F),'15' (0x0F)
2.503689875,978,'1' (0x01),'15' (0x0F)
2.50369625,978,7 (0x37),'15' (0x0F)
2.503702375,978,'0' (0x00),'15' (0x0F)
2.503709875,978,L (0x4C),'15' (0x0F)
2.503717125,978,O (0x4F),'15' (0x0F)
2.5037245,978,: (0x3A),'15' (0x0F)
2.50373175,978,4 (0x34),'15' (0x0F)
2.503739125,978,7 (0x37),'15' (0x0F)
2.503746375,978,m (0x6D),'15' (0x0F)
2.50375375,978,' ' (0x20),'15' (0x0F)
2.503761,978,B (0x42),'15' (0x0F)
2.503768375,978,A (0x41),'15' (0x0F)
2.503775625,978,T (0x54),'15' (0x0F)
2.503783,978,: (0x3A),'15' (0x0F)
2.50379025,978,v (0x76),'15' (0x0F)
2.503828375,979,'1' (0x01),'15' (0x0F)
2.503834625,979,'0' (0x00),'4' (0x04)
2.50387175,980,'129' (0x81),'15' (0x0F)
2.50387825,980,'12' (0x0C),'4' (0x04)
2.50393,981,'1' (0x01),'15' (0x0F)
2.50393625,981,'0' (0x00),'12' (0x0C)
2.503973375,982,'129' (0x81),'15' (0x0F)
2.503979875,982,'4' (0x04),'12' (0x0C)
2.504023375,983,'1' (0x01),'15' (0x0F)
2.504029625,983,'0' (0x00),'12' (0x0C)
2.50406675,984,'129' (0x81),'15' (0x0F)
2.50407325,984,'0' (0x00),'12' (0x0C)
2.504758375,985,= (0x3D),'15' (0x0F)
2.5047645,985,'0' (0x00),'18' (0x12)
2.504801625,986,'189' (0xBD),'15' (0x0F)
2.504808,986,'22' (0x16),'18' (0x12)
2.50485975,987,( (0x28),'15' (0x0F)
2.504865875,987,'0' (0x00),'0' (0x00)
2.50490325,988,'165' (0xA5),'15' (0x0F)
2.504909625,988,@ (0x40),'0' (0x00)
2.50494875,989,'1' (0x01),'15' (0x0F)
2.504955,989,'0' (0x00),'0' (0x00)
2.504992125,990,'129' (0x81),'15' (0x0F)
2.504998625,990,'16' (0x10),'0' (0x00)
2.50503475,991,' (0x27),'15' (0x0F)
2.505041,991,'0' (0x00),'0' (0x00)
2.505078375,992,' (0x27),'15' (0x0F)
2.505084625,992,'0' (0x00),'16' (0x10)
2.505122,993,' (0x27),'15' (0x0F)
2.50512825,993,'0' (0x00),'16' (0x10)
2.505165625,994,' (0x27),'15' (0x0F)
2.505171875,994,'0' (0x00),'144' (0x90)
2.505213,995,$ (0x24),'15' (0x0F)
2.505219125,995,'0' (0x00),'255' (0xFF)
2.505259625,996,'1' (0x01),'15' (0x0F)
2.505265875,996,'0' (0x00),'16' (0x10)
2.505303,997,'129' (0x81),'15' (0x0F)
2.5053095,997,'4' (0x04),'16' (0x10)
2.505359,998,' (0x27),'15' (0x0F)
2.50536525,998,'0' (0x00),'128' (0x80)
2.505402375,999,'165' (0xA5),'15' (0x0F)
2.505408875,999,'0' (0x00),@ (0x40)
2.50544275,1000,'128' (0x80),'15' (0x0F)
2.505449125,1000,'15' (0x0F),'15' (0x0F)
2.50545525,1000,'1' (0x01),'15' (0x0F)
2.505461625,1000,7 (0x37),'15' (0x0F)
2.505467875,1000,'0' (0x00),'15' (0x0F)
2.50547525,1000,L (0x4C),'15' (0x0F)
2.505482625,1000,O (0x4F),'15' (0x0F)
2.505489875,1000,: (0x3A),'15' (0x0F)
2.50549725,1000,4 (0x34),'15' (0x0F)
2.5055045,1000,8 (0x38),'15' (0x0F)
2.505511875,1000,m (0x6D),'15' (0x0F)
2.505519125,1000,' ' (0x20),'15' (0x0F)
2.5055265,1000,B (0x42),'15' (0x0F)
2.50553375,1000,A (0x41),'15' (0x0F)
2.505541125,1000,T (0x54),'15' (0x0F)
2.505548375,1000,: (0x3A),'15' (0x0F)
2.50555575,1000,v (0x76),'15' (0x0F)
2.505593875,1001,'1' (0x01),'15' (0x0F)
2.505600125,1001,'0' (0x00),'4' (0x04)
2.50563725,1002,'129' (0x81),'15' (0x0F)
2.50564375,1002,'12' (0x0C),'4' (0x04)
2.5056955,1003,'1' (0x01),'15' (0x0F)
2.50570175,1003,'0' (0x00),'12' (0x0C)
2.505738875,1004,'129' (0x81),'15' (0x0F)
2.505745375,1004,'4' (0x04),'12' (0x0C)
2.505788875,1005,'1' (0x01),'15' (0x0F)
2.505795,1005,'0' (0x00),'12' (0x0C)
2.50583225,1006,'129' (0x81),'15' (0x0F)
2.50583875,1006,'0' (0x00),'12' (0x0C)
2.506523375,1007,= (0x3D),'15' (0x0F)
2.5065295,1007,'0' (0x00),'18' (0x12)
2.506566625,1008,'189' (0xBD),'15' (0x0F)
2.506573,1008,'22' (0x16),'18' (0x12)
2.50662475,1009,( (0x28),'15' (0x0F)
2.506630875,1009,'0' (0x00),'0' (0x00)
2.50666825,1010,'165' (0xA5),'15' (0x0F)
2.506674625,1010,@ (0x40),'0' (0x00)
2.50671375,1011,'1' (0x01),'15' (0x0F)
2.50672,1011,'0' (0x00),'0' (0x00)
2.506757125,1012,'129' (0x81),'15' (0x0F)
2.506763625,1012,'16' (0x10),'0' (0x00)
2.50679975,1013,' (0x27),'15' (0x0F)
2.506806,1013,'0' (0x00),'0' (0x00)
2.506843375,1014,' (0x27),'15' (0x0F)
2.506849625,1014,'0' (0x00),'16' (0x10)
2.506887,1015,' (0x27),'15' (0x0F)
2.50689325,1015,'0' (0x00),'16' (0x10)
2.506930625,1016,' (0x27),'15' (0x0F)
2.506936875,1016,'0' (0x00),'144' (0x90)
2.506977875,1017,$ (0x24),'15' (0x0F)
2.506984125,1017,'0' (0x00),'255' (0xFF)
2.5070245,1018,'1' (0x01),'15' (0x0F)
2.50703075,1018,'0' (0x00),'16' (0x10)
2.507067875,1019,'129' (0x81),'15' (0x0F)
2.507074375,1019,'4' (0x04),'16' (0x10)
2.507124,1020,' (0x27),'15' (0x0F)
2.50713025,1020,'0' (0x00),'128' (0x80)
2.507167375,1021,'165' (0xA5),'15' (0x0F)
2.50717375,1021,'0' (0x00),@ (0x40)
2.507207625,1022,'128' (0x80),'15' (0x0F)
2.507214,1022,'15' (0x0F),'15' (0x0F)
2.50722025,1022,'1' (0x01),'15' (0x0F)
2.507226625,1022,7 (0x37),'15' (0x0F)
2.50723275,1022,'0' (0x00),'15' (0x0F)
2.50724025,1022,L (0x4C),'15' (0x0F)
2.5072475,1022,O (0x4F),'15' (0x0F)
2.507254875,1022,: (0x3A),'15' (0x0F)
2.507262125,1022,4 (0x34),'15' (0x0F)
2.5072695,1022,9 (0x39),'15' (0x0F)
2.50727675,1022,m (0x6D),'15' (0x0F)
2.507284125,1022,' ' (0x20),'15' (0x0F)
2.507291375,1022,B (0x42),'15' (0x0F)
2.50729875,1022,A (0x41),'15' (0x0F)
2.507306,1022,T (0x54),'15' (0x0F)
2.507313375,1022,: (0x3A),'15' (0x0F)
2.507320625,1022,v (0x76),'15' (0x0F)
2.50735875,1023,'1' (0x01),'15' (0x0F)
2.507365,1023,'0' (0x00),'4' (0x04)
2.507402125,1024,'129' (0x81),'15' (0x0F)
2.507408625,1024,'12' (0x0C),'4' (0x04)
2.507460375,1025,'1' (0x01),'15' (0x0F)
2.507466625,1025,'0' (0x00),'12' (0x0C)
2.50750375,1026,'129' (0x81),'15' (0x0F)
2.50751025,1026,'4' (0x04),'12' (0x0C)
2.50755375,1027,'1' (0x01),'15' (0x0F)
2.50756,1027,'0' (0x00),'12' (0x0C)
2.507597125,1028,'129' (0x81),'15' (0x0F)
2.507603625,1028,'0' (0x00),'12' (0x0C)
2.508289,1029,= (0x3D),'15' (0x0F)
2.508295125,1029,'0' (0x00),'18' (0x12)
2.50833225,1030,'189' (0xBD),'15' (0x0F)
2.508338625,1030,'22' (0x16),'18' (0x12)
2.508390375,1031,( (0x28),'15' (0x0F)
2.5083965,1031,'0' (0x00),'0' (0x00)
2.508433875,1032,'165' (0xA5),'15' (0x0F)
2.50844025,1032,@ (0x40),'0' (0x00)
2.508479375,1033,'1' (0x01),'15' (0x0F)
2.508485625,1033,'0' (0x00),'0' (0x00)
2.50852275,1034,'129' (0x81),'15' (0x0F)
2.50852925,1034,'16' (0x10),'0' (0x00)
2.508565375,1035,' (0x27),'15' (0x0F)
2.508571625,1035,'0' (0x00),'0' (0x00)
